ITEM_ID,ITEM_NAME,BRAND,L2_CATEGORY,L1_CATEGORY,MRP,SELLING_PRICE,DISCOUNT_PCT
MTGC5C09N8,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1550.0,9.99
4JQ88D3T6S,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1550.0,9.99
XB2MM6WLKZ,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1550.0,9.99
H6R6CIZ90Z,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1550.0,9.99
PSLI9IU9AZ,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1550.0,9.99
XXUMPZ9V2T,cetaphil moisturising lotion,cetaphil,bath body and hair,bath body and hair,1649.0,1550.0,6.0
AZWQQ2NK9V,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1550.0,9.99
7AYHHUT250,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1550.0,9.99
6OKG5COXR6,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1550.0,9.99
QZ5LWVKNP6,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1550.0,9.99
ZKMQCXCPOM,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1550.0,9.99
6CFJGSKWSR,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1550.0,9.99
UZ7WMK6HBW,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1550.0,9.99
S410ISZBYU,cetaphil moisturising lotion,cetaphil,bath body and hair,bath body and hair,1649.0,1550.0,6.0
CHC0YZ8VVK,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1630.0,1548.0,5.03
M4J5IBOGTK,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,2110.0,1547.6,26.65
6DHBUMF4XM,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.6,10.13
VFDPM5GYXA,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.6,10.13
7UY6LD9N1D,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1799.6,1547.6,14.0
XOONWUJYQ9,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
1SBL3NC86Z,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
3VMMNCJ95X,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
27OJYBQZPH,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
QVF3J2XOWH,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
JJIP3NPMC4,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
OZCC8R8RZ9,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
120LOVPQ2G,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
P0Z769LDC4,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
TYPRVASL3O,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
3OPARS4MT2,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
ICW908CVUC,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
IG0WAOSXVP,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
O15OFKUC9M,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
QXWC3965KA,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
1GZ3DJO0PJ,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
9KGMF40WGD,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
TIPHXTWWH6,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
D59ZFGOAAW,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
1BX4PTGAV6,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
ANH2XRGORA,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
UD1QSJ4QU4,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
SI2SUW9GGB,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
KOGJDU7O3R,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,2110.0,1547.0,26.68
QIBGRJ79FZ,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
5QU8H70GIO,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
FQPDW3FQI7,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
3F1PN5TFHW,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,2110.0,1547.0,26.68
79NTZMMLAB,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,2110.0,1547.0,26.68
RA1DLQT1WV,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
1YTHOTO3GT,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
W85XIAKA3H,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
ZVOTTDM8DA,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
6RBAJR7NGJ,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
UNC1CQP256,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
OW2RU5AHVX,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
TSU98CKM48,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
B0ZUWKF1YI,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
VT7F3HCCC1,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
HUZP0AIR7F,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
UAP69YOJTO,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
7J0O8LIUGN,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
1JFXCMZ7J8,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
975HVLKV7G,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
J937Y0ITD4,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
JG77UGJC24,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,2110.0,1547.0,26.68
77A501GBDU,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
5IQWOZP4BR,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
H1QI456BO6,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1547.0,10.16
ZIOLVIGB40,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1630.0,1545.5,5.18
CUND564OJY,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1630.0,1545.5,5.18
2B6BQV73H6,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1630.0,1545.5,5.18
CARBQCSR6V,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1541.0,10.51
NZ1CTMVKP2,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1541.0,10.51
90RQXUSTWO,gillette fusion shaving 5-bladed cartridges (pack of 6),gillette,beauty and grooming,beauty and grooming,1722.0,1541.0,10.51
NBJ3837V2R,cetaphil gentle skin cleanser,cetaphil,bath body and hair,bath body and hair,1679.0,1535.0,8.58
0RSAPMOJ5O,cetaphil gentle skin cleanser,cetaphil,bath body and hair,bath body and hair,1679.0,1535.0,8.58
AAKSS2O4RR,cetaphil gentle skin cleanser,cetaphil,bath body and hair,bath body and hair,1679.0,1535.0,8.58
U33UCYJL8O,cetaphil moisturising lotion,cetaphil,bath body and hair,bath body and hair,1699.0,1529.5,9.98
06ICF1ASYP,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
09R1KLHHX7,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
3UMKT6GIC5,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
QCH5L0DB4W,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
Z9GX7TLJYB,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
FIM27TUN6K,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
OTZQR0Y9PN,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
PQYIAFTPVG,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
3XD8D7K9HF,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
Q2FTSJSHT7,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
A99R7CND82,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
Y4WWZJSFPD,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
8AY3VP3J81,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
Q5I58WSJCK,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
A2T8AFLP2S,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
HJJDKD4921,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
XVI313M6VV,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
823MY17TCB,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
U325TVU49I,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
09YVYNX93W,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
RCAD7HPQN2,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
6NN6IXG9C3,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
30R11JD8SD,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
0V5HH5NT1B,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
JUVLV8D73U,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
Q0SHGRURPJ,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
2HBVYWW89G,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
8WGY5KX2MC,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
YB0MLANGG9,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
0AKMF5GAQ3,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
PFYPZN9TGG,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
B93VBOWF3K,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
86MANIYNKP,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
I2V82NZUNQ,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
M1KWMG3MY0,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
UN2VFJU27N,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
ZAW68T37TZ,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
GR81RB91GZ,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
L3L7Z0XK43,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
JKHU4AR7J2,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
1R1WUSVJT4,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
1UN4WYT3BP,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
OFHCPUMFVH,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
AZ4W0PUAJO,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
MVLXT72PD2,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
LTGONR946C,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
U1Y2YQGO5R,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
NXLCQTHV6X,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
47OSC03BXK,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
XG5RJ5NYI5,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
YY3D1ISDMB,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
FF84ZXRUNV,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
NDT5D2UG0R,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
D0VM7P8DB6,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
7O1JMWDT24,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
23Q5UF3F5I,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
W033T9AJ1M,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
IATMKGNMK0,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
PVGX5JDAW7,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
BZ73DXO0ZK,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
A6WL8DVMAB,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
XZ08FG3N10,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
41FQ73NTZG,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
KASUTI0QGK,kimirica french note indulgence gift set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
WH00NL1JT1,kimirica the gulistan indulgence set,kimirica,bath body and hair,bath body and hair,1699.0,1529.0,10.01
